timestamp, package
 2017.10.04_13.25.59.958, com.facebook.katana
 2017.10.04_13.26.22.006, com.lge.launcher2
 2017.10.04_13.26.22.990, com.android.systemui
 2017.10.04_13.26.24.412, com.facebook.katana
 2017.10.04_13.26.39.331, com.lge.launcher2
 2017.10.04_13.26.40.008, com.android.systemui
 2017.10.04_13.26.42.018, com.android.chrome
 2017.10.04_13.27.23.944, com.lge.launcher2
 2017.10.04_13.27.24.609, com.android.systemui
 2017.10.04_13.27.25.657, com.lge.launcher2
 2017.10.04_13.27.27.217, com.android.systemui
 2017.10.04_13.27.29.367, kr.txwy.and.snqx
 2017.10.04_13.33.19.951, com.android.systemui
 2017.10.04_13.39.52.094, com.lge.signboard
 2017.10.04_13.40.58.250, com.lge.launcher2
 2017.10.04_13.41.01.632, com.facebook.katana
 2017.10.04_13.41.09.777, com.kakao.talk
 2017.10.04_13.41.45.887, com.lge.signboard
 2017.10.04_13.42.08.600, com.kakao.talk
 2017.10.04_13.45.12.903, com.lge.signboard
 2017.10.04_13.45.21.597, com.kakao.talk
 2017.10.04_13.45.40.099, com.lge.signboard
 2017.10.04_13.45.41.380, com.kakao.talk
 2017.10.04_13.45.49.693, com.lge.signboard
 2017.10.04_13.45.52.675, com.kakao.talk
 2017.10.04_13.45.59.233, com.lge.signboard
 2017.10.04_13.45.59.468, com.kakao.talk
 2017.10.04_13.49.30.916, com.lge.signboard
 2017.10.04_13.54.25.276, com.kakao.talk
 2017.10.04_13.55.14.942, com.facebook.katana
 2017.10.04_13.55.16.622, com.lge.launcher2
 2017.10.04_13.55.17.052, com.android.systemui
 2017.10.04_13.55.20.800, com.lge.launcher2
 2017.10.04_13.57.23.449, com.facebook.katana
 2017.10.04_14.06.49.867, com.lge.signboard
 2017.10.04_15.19.31.505, com.facebook.katana
 2017.10.04_15.19.36.172, com.kakao.talk
 2017.10.04_15.19.58.996, com.facebook.katana
 2017.10.04_15.20.48.093, com.lge.signboard
 2017.10.04_15.21.12.584, com.facebook.katana
 2017.10.04_15.42.12.081, com.lge.signboard
 2017.10.04_15.45.08.862, com.facebook.katana
 2017.10.04_15.53.10.178, com.kakao.talk
 2017.10.04_15.54.21.418, com.facebook.katana
 2017.10.04_15.57.25.837, com.lge.signboard
 2017.10.04_15.59.34.472, com.facebook.katana
 2017.10.04_15.59.36.126, com.kakao.talk
 2017.10.04_15.59.47.858, com.facebook.katana
 2017.10.04_15.59.48.536, com.lge.launcher2
 2017.10.04_15.59.51.535, com.SunHan
 2017.10.04_15.59.52.494, com.lge.launcher2
 2017.10.04_15.59.53.326, com.android.systemui
 2017.10.04_15.59.55.010, com.lge.launcher2
 2017.10.04_15.59.57.373, com.android.systemui
 2017.10.04_15.59.59.370, kr.txwy.and.snqx
 2017.10.04_16.00.33.180, com.lge.signboard
 2017.10.04_16.03.20.810, com.android.systemui
 2017.10.04_16.04.02.821, com.lge.signboard
 2017.10.04_16.04.13.048, com.android.systemui
 2017.10.04_16.04.14.192, kr.txwy.and.snqx
 2017.10.04_16.04.14.501, com.android.systemui
 2017.10.04_16.04.41.087, kr.txwy.and.snqx
 2017.10.04_16.05.14.707, com.lge.launcher2
 2017.10.04_16.11.45.979, kr.txwy.and.snqx
 2017.10.04_16.11.46.476, com.android.systemui
 2017.10.04_16.13.59.328, com.lge.signboard
 2017.10.04_16.13.59.524, com.lge.launcher2
 2017.10.04_16.14.01.959, com.facebook.katana
 2017.10.04_16.17.01.022, com.lge.signboard
 2017.10.04_16.17.05.987, com.kakao.talk
 2017.10.04_16.17.11.556, com.android.systemui
 2017.10.04_16.17.25.677, com.lge.signboard
 2017.10.04_16.18.22.083, com.kakao.talk
 2017.10.04_16.20.02.734, com.lge.signboard
 2017.10.04_16.26.04.367, com.kakao.talk
 2017.10.04_16.26.28.719, com.facebook.katana
 2017.10.04_16.26.44.006, com.android.systemui
 2017.10.04_16.26.45.866, kr.txwy.and.snqx
 2017.10.04_16.26.46.429, com.android.systemui
 2017.10.04_16.34.05.185, com.lge.launcher2
 2017.10.04_16.34.08.766, com.facebook.katana
 2017.10.04_16.35.01.848, com.android.systemui
 2017.10.04_16.35.03.678, com.lge.launcher2
 2017.10.04_16.35.08.872, net.daum.android.webtoon
 2017.10.04_16.35.18.837, com.android.systemui
 2017.10.04_16.35.52.301, com.lge.signboard
 2017.10.04_16.35.52.842, net.daum.android.webtoon
 2017.10.04_16.36.03.552, com.android.systemui
 2017.10.04_16.36.12.957, com.lge.signboard
 2017.10.04_16.36.13.473, com.android.systemui
 2017.10.04_16.36.14.843, net.daum.android.webtoon
 2017.10.04_16.36.20.886, com.lge.signboard
 2017.10.04_16.42.59.799, com.lge.launcher2
 2017.10.04_16.43.02.999, com.nhn.android.search
 2017.10.04_16.43.04.482, com.lge.signboard
 2017.10.04_16.43.05.123, com.nhn.android.search
 2017.10.04_17.00.17.958, com.lge.signboard
 2017.10.04_17.00.30.999, com.lge.launcher2
 2017.10.04_17.00.32.171, com.kakao.talk
 2017.10.04_17.00.40.545, com.lge.launcher2
 2017.10.04_17.00.45.899, com.facebook.katana
 2017.10.04_17.03.34.720, com.lge.signboard
 2017.10.04_17.08.50.917, com.facebook.katana
 2017.10.04_17.08.54.333, com.lge.launcher2
 2017.10.04_17.08.55.374, com.skt.prod.tphonelite
 2017.10.04_17.09.18.969, com.lge.launcher2
 2017.10.04_17.09.22.681, com.facebook.katana
 2017.10.04_17.15.21.179, com.lge.launcher2
 2017.10.04_17.15.25.395, com.neowiz.android.bugs
 2017.10.04_17.25.31.637, com.lge.launcher2
 2017.10.04_17.25.34.567, com.neowiz.android.bugs
 2017.10.04_17.25.48.324, com.lge.launcher2
 2017.10.04_17.33.48.036, com.facebook.katana
 2017.10.04_17.44.01.565, com.lge.signboard
 2017.10.04_17.44.42.182, com.facebook.katana
 2017.10.04_17.44.58.933, com.lge.launcher2
 2017.10.04_17.45.00.418, com.android.chrome
 2017.10.04_18.04.44.352, com.skt.prod.tphonelite
 2017.10.04_18.05.20.748, com.android.chrome
 2017.10.04_18.17.36.498, com.lge.launcher2
 2017.10.04_18.17.38.522, com.android.systemui
 2017.10.04_18.17.40.641, kr.txwy.and.snqx
 2017.10.04_18.17.44.184, com.lge.signboard
 2017.10.04_18.17.44.944, com.lge.launcher2
 2017.10.04_18.17.46.697, com.facebook.katana
 2017.10.04_18.33.27.872, com.lge.signboard
 2017.10.04_18.33.29.436, com.facebook.katana
 2017.10.04_18.33.39.321, com.facebook.orca
 2017.10.04_18.33.39.703, com.lge.launcher2
 2017.10.04_18.33.41.966, com.kakao.talk
 2017.10.04_18.33.44.901, com.android.systemui
 2017.10.04_18.33.47.155, com.lge.launcher2
 2017.10.04_18.33.48.141, com.android.systemui
 2017.10.04_18.33.51.378, com.lge.launcher2
 2017.10.04_18.33.53.097, com.facebook.katana
 2017.10.04_18.35.04.332, com.lge.signboard
 2017.10.04_18.36.00.547, com.facebook.katana
 2017.10.04_18.39.24.610, com.lge.signboard
 2017.10.04_18.39.29.850, com.facebook.katana
 2017.10.04_18.45.11.095, com.lge.launcher2
 2017.10.04_18.45.17.090, com.nhn.android.webtoon
 2017.10.04_19.04.03.224, com.lge.signboard
 2017.10.04_19.20.59.164, com.lge.launcher2
 2017.10.04_19.21.02.451, com.android.chrome
 2017.10.04_19.26.36.674, com.lge.launcher2
 2017.10.04_19.26.37.989, com.facebook.katana
 2017.10.04_19.49.55.070, com.lge.signboard
 2017.10.04_21.07.50.123, com.lge.launcher2
 2017.10.04_21.07.50.596, com.android.systemui
 2017.10.04_21.07.52.048, com.lge.launcher2
 2017.10.04_21.08.42.039, com.facebook.katana
 2017.10.04_21.31.56.356, com.android.systemui
 2017.10.04_21.31.56.555, com.nhn.android.search
 2017.10.04_21.31.58.141, com.lge.signboard
 2017.10.04_21.31.58.873, com.nhn.android.search
 2017.10.04_21.32.47.442, com.lge.launcher2
 2017.10.04_21.32.49.948, com.android.chrome
 2017.10.04_21.33.09.228, com.lge.launcher2
 2017.10.04_21.33.09.777, com.android.systemui
 2017.10.04_21.33.12.312, com.facebook.katana
 2017.10.04_21.45.46.743, com.lge.launcher2
 2017.10.04_21.45.47.809, com.android.chrome
 2017.10.04_21.58.31.014, com.lge.launcher2
 2017.10.04_21.58.32.549, com.facebook.katana
 2017.10.04_22.26.57.133, com.nhn.android.search
 2017.10.04_22.26.58.725, com.lge.signboard
 2017.10.04_22.27.12.965, com.nhn.android.search
 2017.10.04_22.31.38.050, com.lge.launcher2
 2017.10.04_22.31.39.477, com.facebook.katana
 2017.10.04_22.57.51.785, com.lge.launcher2
 2017.10.04_22.57.55.838, com.android.systemui
 2017.10.04_22.57.58.000, kr.txwy.and.snqx
 2017.10.04_22.58.14.332, com.lge.signboard
 2017.10.04_23.14.57.585, com.android.systemui
 2017.10.04_23.15.04.148, com.lge.signboard
 2017.10.04_23.15.24.413, kr.txwy.and.snqx
 2017.10.04_23.15.25.008, com.android.systemui
 2017.10.04_23.16.48.328, kr.txwy.and.snqx
 2017.10.04_23.16.50.625, com.kakao.talk
 2017.10.04_23.16.51.666, com.lge.signboard
 2017.10.04_23.16.54.041, com.kakao.talk
 2017.10.04_23.17.01.590, com.android.systemui
 2017.10.04_23.17.08.162, com.lge.signboard
 2017.10.04_23.17.09.019, kr.txwy.and.snqx
 2017.10.04_23.17.09.191, com.kakao.talk
 2017.10.04_23.20.38.167, kr.txwy.and.snqx
 2017.10.04_23.20.38.742, com.android.systemui
 2017.10.04_23.21.09.692, com.lge.signboard
 2017.10.04_23.27.01.079, com.lge.launcher2
 2017.10.04_23.27.03.383, com.nhn.android.search
 2017.10.04_23.27.49.962, com.android.systemui
 2017.10.04_23.27.51.353, kr.txwy.and.snqx
 2017.10.04_23.27.51.725, com.android.systemui
 2017.10.04_23.33.44.521, com.lge.signboard
 2017.10.04_23.47.47.568, com.lge.launcher2
 2017.10.04_23.47.50.015, com.kakao.talk
 2017.10.04_23.52.39.145, com.lge.launcher2
 2017.10.04_23.52.40.847, com.facebook.katana
 2017.10.04_23.52.47.855, com.kakao.talk
 2017.10.04_23.54.45.608, com.facebook.katana
 2017.10.04_23.56.08.434, com.lge.launcher2
 2017.10.04_23.56.08.805, com.android.systemui
 2017.10.05_00.03.43.225, com.lge.signboard
 2017.10.05_00.03.56.529, com.android.chrome
 2017.10.05_00.03.56.779, com.kakao.talk
 2017.10.05_00.04.48.931, com.android.chrome
 2017.10.05_00.04.55.856, com.android.systemui
 2017.10.05_00.04.58.007, kr.txwy.and.snqx
 2017.10.05_00.04.58.849, com.android.systemui
 2017.10.05_00.06.04.464, com.lge.signboard
 2017.10.05_00.06.36.538, com.android.systemui
 2017.10.05_00.06.38.615, com.android.chrome
 2017.10.05_00.07.29.603, com.android.systemui
 2017.10.05_00.07.30.991, kr.txwy.and.snqx
 2017.10.05_00.07.31.306, com.android.systemui
 2017.10.05_00.07.44.436, com.android.chrome
 2017.10.05_00.09.26.945, com.lge.launcher2
 2017.10.05_00.09.29.050, com.facebook.katana
 2017.10.05_00.10.55.118, com.lge.launcher2
 2017.10.05_00.10.56.567, com.android.systemui
 2017.10.05_00.10.57.309, com.facebook.katana
 2017.10.05_00.11.09.643, com.lge.launcher2
 2017.10.05_00.11.12.175, com.nhn.android.webtoon
 2017.10.05_00.15.38.735, com.lge.signboard
 2017.10.05_00.16.11.785, com.nhn.android.webtoon
 2017.10.05_00.17.18.615, com.lge.launcher2
 2017.10.05_00.17.19.687, com.facebook.katana
 2017.10.05_00.19.15.350, com.lge.launcher2
 2017.10.05_00.19.17.149, com.kakao.talk
 2017.10.05_00.22.55.780, com.lge.signboard
 2017.10.05_00.22.57.868, com.kakao.talk
 2017.10.05_00.22.58.550, com.lge.launcher2
 2017.10.05_00.23.00.266, com.kakao.talk
 2017.10.05_00.33.01.012, com.lge.launcher2
 2017.10.05_00.33.01.366, com.android.systemui
 2017.10.05_00.33.05.059, kr.txwy.and.snqx
 2017.10.05_00.33.05.882, com.lge.signboard
 2017.10.05_00.33.06.129, com.android.systemui
 2017.10.05_00.33.07.892, kr.txwy.and.snqx
 2017.10.05_00.33.35.365, com.lge.signboard
 2017.10.05_00.41.19.931, com.lge.launcher2
 2017.10.05_00.41.27.783, com.android.gallery3d
 2017.10.05_00.41.30.528, com.android.systemui
 2017.10.05_00.41.44.313, com.lge.signboard
 2017.10.05_00.41.44.717, com.android.systemui
 2017.10.05_00.41.46.767, kr.txwy.and.snqx
 2017.10.05_00.41.47.248, com.android.systemui
 2017.10.05_00.42.12.321, com.android.gallery3d
 2017.10.05_00.42.12.548, com.android.systemui
 2017.10.05_00.42.20.734, kr.txwy.and.snqx
 2017.10.05_00.42.21.370, com.android.systemui
 2017.10.05_00.43.03.497, com.android.gallery3d
 2017.10.05_00.43.03.951, com.android.systemui
 2017.10.05_00.43.19.697, kr.txwy.and.snqx
 2017.10.05_00.43.20.078, com.android.systemui
 2017.10.05_00.48.51.752, com.lge.launcher2
 2017.10.05_00.48.54.168, com.android.chrome
 2017.10.05_00.50.52.612, com.lge.launcher2
 2017.10.05_00.50.55.863, com.facebook.katana
 2017.10.05_00.51.45.839, com.nhn.android.search
 2017.10.05_00.51.47.350, com.lge.signboard
 2017.10.05_00.51.50.344, com.nhn.android.search
 2017.10.05_00.52.58.890, com.android.systemui
 2017.10.05_00.53.00.617, com.facebook.katana
 2017.10.05_00.53.36.342, com.android.systemui
 2017.10.05_00.53.37.597, com.android.chrome
 2017.10.05_00.55.30.011, com.android.systemui
 2017.10.05_00.55.32.965, kr.txwy.and.snqx
 2017.10.05_00.55.33.818, com.android.systemui
 2017.10.05_00.55.49.093, com.android.chrome
 2017.10.05_00.55.50.689, com.android.systemui
 2017.10.05_00.55.52.200, com.android.chrome
 2017.10.05_01.05.53.582, com.android.systemui
 2017.10.05_01.05.54.959, kr.txwy.and.snqx
 2017.10.05_01.05.55.670, com.android.systemui
 2017.10.05_01.08.11.427, com.lge.launcher2
 2017.10.05_01.08.13.178, com.android.systemui
 2017.10.05_01.08.14.278, kr.txwy.and.snqx
 2017.10.05_01.08.15.184, com.android.systemui
 2017.10.05_01.10.34.280, com.android.chrome
 2017.10.05_01.13.33.054, com.android.systemui
 2017.10.05_01.13.34.271, kr.txwy.and.snqx
 2017.10.05_01.13.35.448, com.android.systemui
 2017.10.05_01.16.49.090, com.android.chrome
 2017.10.05_01.22.14.725, com.android.systemui
 2017.10.05_01.22.15.828, kr.txwy.and.snqx
 2017.10.05_01.22.16.279, com.android.systemui
 2017.10.05_01.35.12.423, com.lge.signboard
 2017.10.05_01.44.16.775, com.lge.launcher2
 2017.10.05_01.44.18.342, com.android.chrome
 2017.10.05_01.49.28.688, com.lge.launcher2
 2017.10.05_01.49.35.498, com.kakao.talk
 2017.10.05_01.50.25.769, com.lge.launcher2
 2017.10.05_01.50.27.255, com.facebook.katana
 2017.10.05_02.07.30.815, com.lge.signboard
 2017.10.05_08.31.16.261, com.lge.clock
 2017.10.05_08.31.17.024, com.facebook.katana
 2017.10.05_08.44.42.661, com.lge.signboard
 2017.10.05_10.19.29.486, com.facebook.katana
 2017.10.05_10.19.33.438, com.kakao.talk
 2017.10.05_10.19.34.103, com.facebook.katana
 2017.10.05_10.19.36.011, com.kakao.talk
 2017.10.05_10.19.36.371, com.facebook.katana
 2017.10.05_10.19.39.718, com.kakao.talk
 2017.10.05_10.36.51.236, com.lge.signboard
 2017.10.05_11.08.56.120, com.kakao.talk
 2017.10.05_11.31.14.697, com.lge.launcher2
 2017.10.05_11.31.16.062, com.facebook.katana
 2017.10.05_12.22.45.752, com.lge.launcher2
 2017.10.05_12.22.47.130, com.skt.prod.tphonelite
 2017.10.05_12.23.52.666, com.lge.launcher2
 2017.10.05_12.23.54.531, com.facebook.katana
 2017.10.05_12.29.07.313, com.lge.launcher2
 2017.10.05_12.29.09.866, com.instagram.android
 2017.10.05_12.30.43.568, com.android.systemui
 2017.10.05_12.30.47.280, com.android.chrome
 2017.10.05_12.38.14.796, com.skt.prod.tphonelite
 2017.10.05_12.39.05.500, com.android.chrome
 2017.10.05_12.40.56.930, com.lge.launcher2
 2017.10.05_12.41.00.397, kr.txwy.and.snqx
 2017.10.05_12.41.00.912, com.android.systemui
 2017.10.05_12.46.02.230, com.lge.launcher2
 2017.10.05_12.46.09.047, com.facebook.katana
 2017.10.05_12.47.23.295, com.android.systemui
 2017.10.05_12.47.24.378, kr.txwy.and.snqx
 2017.10.05_12.47.25.188, com.android.systemui
 2017.10.05_12.58.01.294, com.lge.launcher2
 2017.10.05_12.58.03.311, com.android.systemui
 2017.10.05_12.58.05.978, com.android.chrome
 2017.10.05_12.58.12.586, com.lge.launcher2
 2017.10.05_12.58.14.486, com.SunHan
 2017.10.05_13.00.00.510, com.lge.launcher2
 2017.10.05_13.00.02.483, com.facebook.katana
 2017.10.05_13.02.57.419, com.lge.launcher2
 2017.10.05_13.03.00.736, com.android.systemui
 2017.10.05_13.03.02.044, com.lge.launcher2
 2017.10.05_13.03.02.311, com.lge.signboard
 2017.10.05_13.03.02.605, com.android.systemui
 2017.10.05_13.03.03.813, kr.txwy.and.snqx
 2017.10.05_13.03.04.050, com.android.systemui
 2017.10.05_13.03.06.675, com.lge.launcher2
 2017.10.05_13.03.07.685, com.android.systemui
 2017.10.05_13.03.10.582, com.SunHan
 2017.10.05_13.03.49.164, android
 2017.10.05_13.03.50.577, com.lge.videoplayer
 2017.10.05_13.03.52.962, com.lge.signboard
 2017.10.05_13.03.59.509, com.android.systemui
 2017.10.05_13.04.03.423, com.lge.signboard
 2017.10.05_13.04.54.568, android
 2017.10.05_13.04.55.716, com.lge.videoplayer
 2017.10.05_13.05.15.594, com.lge.signboard
 2017.10.05_13.06.14.711, com.android.systemui
 2017.10.05_13.06.36.132, com.lge.videoplayer
 2017.10.05_13.06.41.068, com.lge.signboard
 2017.10.05_13.06.56.743, com.lge.launcher2
 2017.10.05_13.06.57.570, com.android.systemui
 2017.10.05_13.07.00.368, com.android.chrome
 2017.10.05_13.12.23.615, com.lge.launcher2
 2017.10.05_13.12.25.023, com.facebook.katana
 2017.10.05_13.18.00.135, com.lge.launcher2
 2017.10.05_13.18.00.465, com.android.systemui
 2017.10.05_13.18.03.973, com.android.chrome
 2017.10.05_13.20.15.961, com.lge.launcher2
 2017.10.05_13.20.21.705, com.lezhin.comics.plus
 2017.10.05_13.22.43.804, com.lge.launcher2
 2017.10.05_13.22.44.939, com.android.systemui
 2017.10.05_13.22.47.790, com.lge.launcher2
 2017.10.05_13.22.51.383, com.android.systemui
 2017.10.05_13.22.53.534, kr.txwy.and.snqx
 2017.10.05_13.31.25.492, com.lge.signboard
 2017.10.05_13.31.25.665, com.lge.launcher2
 2017.10.05_13.31.28.388, com.android.systemui
 2017.10.05_13.31.33.534, com.lge.signboard
 2017.10.05_13.31.33.952, com.android.systemui
 2017.10.05_13.31.34.637, kr.txwy.and.snqx
 2017.10.05_13.31.35.194, com.android.systemui
 2017.10.05_13.32.16.028, com.lge.signboard
 2017.10.05_13.34.53.795, com.android.systemui
 2017.10.05_13.40.33.357, com.lge.signboard
 2017.10.05_13.40.34.818, com.android.systemui
 2017.10.05_13.40.35.046, kr.txwy.and.snqx
 2017.10.05_13.56.30.731, com.lge.signboard
 2017.10.05_14.13.17.223, com.lge.launcher2
 2017.10.05_14.13.19.103, com.android.chrome
 2017.10.05_14.43.10.807, com.lge.launcher2
 2017.10.05_14.43.12.681, com.facebook.katana
 2017.10.05_14.51.23.507, com.android.systemui
 2017.10.05_14.51.25.903, kr.txwy.and.snqx
 2017.10.05_14.51.26.464, com.android.systemui
 2017.10.05_14.55.05.754, com.lge.signboard
 2017.10.05_14.59.06.817, com.android.systemui
 2017.10.05_14.59.11.513, com.lge.launcher2
 2017.10.05_14.59.12.951, com.kakao.talk
 2017.10.05_15.00.50.654, com.lge.launcher2
 2017.10.05_15.00.53.794, com.android.systemui
 2017.10.05_15.00.55.288, kr.txwy.and.snqx
 2017.10.05_15.00.55.653, com.android.systemui
 2017.10.05_15.03.59.202, com.lge.signboard
 2017.10.05_15.06.24.788, kr.txwy.and.snqx
 2017.10.05_15.06.25.264, com.android.systemui
 2017.10.05_15.14.36.473, com.lge.signboard
 2017.10.05_15.20.47.494, com.android.systemui
 2017.10.05_15.32.18.240, com.lge.signboard
 2017.10.05_15.39.21.255, com.lge.launcher2
 2017.10.05_15.39.22.830, com.kakao.talk
 2017.10.05_15.43.14.318, com.lge.launcher2
 2017.10.05_15.43.15.933, com.facebook.katana
 2017.10.05_16.02.04.996, com.lge.launcher2
 2017.10.05_16.02.07.958, com.instagram.android
 2017.10.05_16.02.15.165, com.lge.launcher2
 2017.10.05_16.02.19.034, com.nhn.android.webtoon
 2017.10.05_16.08.08.235, com.lge.launcher2
 2017.10.05_16.08.09.499, com.facebook.katana
 2017.10.05_16.08.39.513, com.lge.launcher2
 2017.10.05_16.08.42.771, com.android.systemui
 2017.10.05_16.08.45.648, com.lge.launcher2
 2017.10.05_16.08.47.343, com.android.chrome
 2017.10.05_16.09.09.182, com.lge.launcher2
 2017.10.05_16.11.25.931, com.android.chrome
 2017.10.05_16.15.15.244, com.lge.launcher2
 2017.10.05_16.16.44.230, com.lge.signboard
 2017.10.05_16.19.28.134, com.lge.launcher2
 2017.10.05_16.19.33.605, com.android.chrome
 2017.10.05_16.19.48.966, com.lge.launcher2
 2017.10.05_16.19.54.726, com.lge.shutdownmonitor
 2017.10.05_16.20.35.859, com.lge.signboard
 2017.10.05_16.41.57.241, com.lge.launcher2
 2017.10.05_16.42.10.436, com.kakao.talk
 2017.10.05_16.42.24.064, com.lge.launcher2
 2017.10.05_16.42.25.820, com.facebook.katana
 2017.10.05_16.43.21.466, com.lge.launcher2
 2017.10.05_16.43.21.708, com.android.systemui
 2017.10.05_16.43.23.978, com.lge.launcher2
 2017.10.05_16.45.59.083, com.lge.signboard
 2017.10.05_16.50.12.198, com.lge.launcher2
 2017.10.05_16.51.32.719, com.android.settings
 2017.10.05_16.51.41.943, com.lge.phonemanagement
 2017.10.05_16.52.02.178, com.lge.launcher2
 2017.10.05_16.52.02.569, com.android.systemui
 2017.10.05_16.52.03.805, com.lge.launcher2
 2017.10.05_16.52.41.486, com.lge.signboard
 2017.10.05_16.52.42.093, com.lge.launcher2
 2017.10.05_16.52.44.751, com.android.systemui
 2017.10.05_16.52.46.025, com.lge.launcher2
 2017.10.05_16.52.48.166, com.android.systemui
 2017.10.05_16.52.48.627, kr.txwy.and.snqx
 2017.10.05_16.52.58.819, com.lge.launcher2
 2017.10.05_16.53.00.459, com.skt.prod.tphonelite
 2017.10.05_16.53.47.910, com.lge.launcher2
 2017.10.05_16.53.48.667, com.android.systemui
 2017.10.05_16.53.50.183, kr.txwy.and.snqx
 2017.10.05_16.53.50.492, com.android.systemui
 2017.10.05_16.53.55.304, kr.txwy.and.snqx
 2017.10.05_16.54.17.635, com.lge.launcher2
 2017.10.05_16.54.20.639, com.skt.prod.tphonelite
 2017.10.05_16.54.27.106, com.lge.launcher2
 2017.10.05_16.54.29.443, com.facebook.katana
 2017.10.05_16.55.22.739, com.lge.launcher2
 2017.10.05_16.55.23.269, com.android.systemui
 2017.10.05_16.55.28.153, kr.txwy.and.snqx
 2017.10.05_16.55.28.668, com.android.systemui
 2017.10.05_16.55.41.215, com.lge.launcher2
 2017.10.05_16.55.44.888, com.android.gallery3d
 2017.10.05_16.55.47.627, com.android.systemui
 2017.10.05_16.55.48.699, kr.txwy.and.snqx
 2017.10.05_16.55.49.135, com.android.systemui
 2017.10.05_16.56.46.192, com.android.gallery3d
 2017.10.05_16.56.48.503, com.android.systemui
 2017.10.05_16.56.59.489, kr.txwy.and.snqx
 2017.10.05_16.56.59.882, com.android.systemui
 2017.10.05_17.01.35.095, com.lge.launcher2
 2017.10.05_17.01.39.513, com.skt.prod.tphonelite
 2017.10.05_17.02.25.079, com.lge.launcher2
 2017.10.05_17.02.26.241, com.android.systemui
 2017.10.05_17.02.27.906, kr.txwy.and.snqx
 2017.10.05_17.02.28.486, com.android.systemui
 2017.10.05_17.02.43.699, com.lge.signboard
 2017.10.05_17.15.48.520, com.lge.launcher2
 2017.10.05_17.15.49.567, com.android.systemui
 2017.10.05_17.15.53.378, com.lge.signboard
 2017.10.05_17.15.54.419, com.android.systemui
 2017.10.05_17.16.08.113, com.lge.signboard
 2017.10.05_17.16.08.520, com.android.systemui
 2017.10.05_17.16.09.193, kr.txwy.and.snqx
 2017.10.05_17.16.09.717, com.android.systemui
 2017.10.05_17.24.56.018, com.lge.signboard
 2017.10.05_17.24.56.656, com.skt.prod.tphonelite
 2017.10.05_17.25.26.381, kr.txwy.and.snqx
 2017.10.05_17.25.26.583, com.android.systemui
 2017.10.05_17.37.18.212, com.lge.launcher2
 2017.10.05_17.37.23.429, com.facebook.katana
 2017.10.05_17.57.20.732, com.lge.signboard
 2017.10.05_17.57.31.489, com.android.systemui
 2017.10.05_17.57.32.771, kr.txwy.and.snqx
 2017.10.05_17.57.33.516, com.android.systemui
 2017.10.05_17.58.00.596, com.lge.launcher2
 2017.10.05_17.58.01.542, com.android.systemui
 2017.10.05_17.58.11.534, com.lge.signboard
 2017.10.05_17.58.11.939, com.android.systemui
 2017.10.05_17.58.12.597, kr.txwy.and.snqx
 2017.10.05_17.58.13.124, com.android.systemui
 2017.10.05_17.58.37.027, com.lge.launcher2
 2017.10.05_18.02.56.946, com.facebook.katana
 2017.10.05_18.10.57.051, com.lge.signboard
 2017.10.05_18.10.59.982, com.facebook.katana
 2017.10.05_18.21.16.999, com.lge.signboard
 2017.10.05_18.36.08.619, com.facebook.katana
 2017.10.05_18.59.11.441, com.lge.launcher2
 2017.10.05_18.59.12.550, com.kakao.talk
 2017.10.05_18.59.53.249, com.lge.launcher2
 2017.10.05_18.59.54.437, com.facebook.katana
 2017.10.05_19.04.48.183, com.lge.signboard
 2017.10.05_19.06.51.895, com.kakao.talk
 2017.10.05_19.07.00.240, com.facebook.katana
 2017.10.05_19.17.22.620, com.lge.signboard
 2017.10.05_19.17.31.799, com.facebook.katana
 2017.10.05_19.19.14.964, com.kakao.talk
 2017.10.05_19.19.38.266, com.lge.signboard
 2017.10.05_19.20.15.272, com.kakao.talk
 2017.10.05_19.20.40.871, com.lge.launcher2
 2017.10.05_19.31.10.530, com.facebook.katana
 2017.10.05_19.35.38.841, com.lge.signboard
 2017.10.05_19.35.44.117, com.facebook.katana
 2017.10.05_19.38.18.386, com.lge.launcher2
 2017.10.05_19.38.22.002, com.facebook.katana
 2017.10.05_19.45.52.467, com.lge.signboard
 2017.10.05_19.57.27.405, com.facebook.katana
 2017.10.05_19.57.49.161, com.lge.launcher2
 2017.10.05_19.57.49.785, com.lge.signboard
 2017.10.05_20.09.13.788, com.lge.launcher2
 2017.10.05_20.09.15.217, com.kakao.talk
 2017.10.05_20.10.13.862, com.lge.launcher2
 2017.10.05_20.10.14.183, com.android.systemui
 2017.10.05_20.10.16.623, kr.txwy.and.snqx
 2017.10.05_20.14.39.265, com.lge.signboard
 2017.10.05_20.14.39.454, com.android.systemui
 2017.10.05_20.14.42.486, com.lge.signboard
 2017.10.05_20.14.47.574, com.android.systemui
 2017.10.05_20.14.53.797, kr.txwy.and.snqx
 2017.10.05_20.14.54.155, com.android.systemui
 2017.10.05_20.15.31.462, com.lge.signboard
 2017.10.05_20.16.37.134, com.android.systemui
 2017.10.05_20.32.10.469, com.lge.signboard
 2017.10.05_20.32.25.394, com.android.systemui
 2017.10.05_20.32.25.996, com.lge.signboard
 2017.10.05_20.32.27.594, kr.txwy.and.snqx
 2017.10.05_20.32.52.200, com.lge.launcher2
 2017.10.05_20.32.56.624, com.android.chrome
 2017.10.05_20.34.58.502, com.lge.launcher2
